,Name,Longitude,Latitude,Elevation
258072,Riefensberg,9.96138888888889,47.5036111111111,770.0
258732,Riegersburg_111302,15.9380555555556,47.0033333333333,350.0
259344,Ritzing,16.4952777777778,47.6122222222222,308.0
260004,Rohr_im_Gebirge,15.7333333333333,47.8966666666667,684.0
260664,Rotholz,11.8,47.3888888888889,563.0
261324,Rust_AT_HZB,16.6741666666667,47.8019444444445,122.0
261984,Saalfelden,12.8516666666667,47.4355555555556,765.0
262644,Sajach,15.3280555555556,46.9538888888889,340.0
263304,Sandl,14.6394444444444,48.5508333333333,935.0
263712,Saxen_Au,14.7911111111111,48.2147222222222,244.0
264372,Schanz,15.5880555555556,47.4688888888889,1230.0
264672,Schardenberg,13.4975,48.5227777777778,529.0
265320,Scharding_Rossbach,13.4527777777778,48.4188888888889,330.0
265968,Scharfling,13.3927777777778,47.8008333333333,480.0
266628,Scharnitz,11.2638888888889,47.3894444444445,959.0
267288,Scharnstein,13.9722222222222,47.91,485.0
267948,Scharten,14.0183333333333,48.2447222222222,395.0
268608,Schattendorf,16.5011111111111,47.7077777777778,268.0
269268,Scheibbs,15.1641666666667,48.03,440.0
269928,Schenkenfelden,14.3588888888889,48.505,745.0
270576,Schlagl,13.9611111111111,48.6380555555556,555.0
271224,Schlitterberg,11.8277777777778,47.3763888888889,960.0
271884,Schonberg,15.6966666666667,48.5175,217.0
272448,Schonberg_im_Stubaital,11.4008333333333,47.1838888888889,1009.0
273108,Schonbergalpe,13.7163888888889,47.5361111111111,1350.0
273768,Schoneben_Gugu,14.7411111111111,48.5347222222222,908.0
274416,Schonenbach,10.0283333333333,47.3733333333333,1040.0
275076,Schwarz_Radsberg,14.3886111111111,46.5730555555556,780.0
275748,Schwarzau_im_Gebirge,15.7094444444444,47.8041666666667,601.0
276348,Schwarzenberg,13.8361111111111,48.7305555555556,729.0
276996,Schwaz,11.7113888888889,47.3438888888889,548.0
277656,Schwendt,12.4052777777778,47.645,660.0
277968,See_im_Paznaun,10.4705555555556,47.0847222222222,1063.0
278628,Seeberg,14.5380555555556,46.4219444444445,1040.0
279288,Seetal,13.9544444444444,47.1561111111111,1210.0
279948,Seewiesen,15.2727777777778,47.6216666666667,980.0
280260,Seitenstetten,14.6530555555556,48.035,351.0
280920,Semriach,15.3919444444444,47.2230555555556,700.0
281580,Sibratsgfall,10.0366666666667,47.4247222222222,902.0
282240,Sieggraben,16.3847222222222,47.6408333333333,438.0
282840,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0
282912,Sigharting,13.5969444444444,48.3977777777778,344.0
283560,Silberegg,14.4925,46.8502777777778,598.0
284220,Silbertal,9.98027777777778,47.0955555555556,886.0
284880,Sillehof,14.4386111111111,46.6658333333333,450.0
285480,Sillian,12.415,46.7469444444444,1079.0
286152,Sinabelkirchen,15.8319444444444,47.1072222222222,350.0
286812,Sirnitz,14.0588888888889,46.8236111111111,850.0
287484,Soboth,15.09,46.6908333333333,1145.0
287988,Sodingberg,15.2066666666667,47.0797222222222,480.0
288552,Solden_Kaisers,11.0147222222222,46.985,1332.0
289212,Soll_Stockach,12.2133333333333,47.5144444444444,660.0
289752,Spiss,10.4363888888889,46.9588888888889,1643.0
290412,Spital_am_Pyhrn,14.3347222222222,47.6688888888889,630.0
291072,St_Aegyd_am_Neuwalde,15.5677777777778,47.8572222222222,607.0
291732,St_Agatha,13.8858333333333,48.3722222222222,499.0
292068,St_Anton_an_der_Jessnitz,15.2077777777778,47.9619444444445,400.0
292608,St_Corona_am_Wechsel,16.0166666666667,47.5808333333333,870.0
292968,St_Georgen_am_Reith,14.8816666666667,47.8416666666667,494.0
293628,St_Jakob_im_Walde,15.7861111111111,47.4686111111111,922.0
294288,St_Johann_am_Tauern,14.4716666666667,47.3563888888889,1050.0
294948,St_Johann_am_Walde,13.28,48.1225,629.0
295608,St_Johann_bei_Herberstein,15.8194444444444,47.2130555555556,410.0
296268,St_Johann_im_Walde,12.6258333333333,46.905,750.0
296928,St_Johann_in_Tirol_Almdorf,12.4422222222222,47.5202777777778,667.0
297492,St_Koloman,13.2327777777778,47.6505555555556,1000.0
297888,St_Lambrecht,14.2958333333333,47.0630555555556,1070.0
298548,St_Leonhard_am_Forst,15.3011111111111,48.1330555555556,256.0
299208,St_Leonhard_i_P_,10.8388888888889,47.0761111111111,1329.0
299868,St_Lorenzen,15.1666666666667,46.6763888888889,752.0
300384,St_Margarethen_Berg,16.6425,47.7952777777778,196.0
300792,St_Margarethen_im_Burgenland,16.6172222222222,47.8022222222222,147.0
301452,St_Margarethen_ob_Tollerberg,14.5733333333333,46.6730555555556,460.0
302112,St_Marienkirchen,13.4530555555556,48.3883333333333,340.0
302760,St_Martin_i_G_,11.5616666666667,47.3216666666667,875.0
303420,St_Michael_im_Burgenland,16.2766666666667,47.1288888888889,243.0
304080,St_Michael_ob_Bleiburg,14.7491666666667,46.5783333333333,527.0
304740,St_Nikolai_im_Sausal,15.4480555555556,46.8208333333333,340.0
305400,St_Nikolai_im_Solktal,14.0466666666667,47.3202777777778,1120.0
306060,St_Oswald_114447,13.7655555555556,46.8477777777778,1373.0
306684,St_Pankraz,14.1802777777778,47.7688888888889,598.0
307344,St_Peter_am_Ottersbach,15.7594444444444,46.8008333333333,270.0
308004,St_Peter_am_Wimberg,14.0969444444444,48.5030555555556,687.0
308652,St_Peter_im_Katschtal,13.5980555555556,47.0283333333333,1220.0
309312,St_Ruprecht_an_der_Raab,15.6583333333333,47.1488888888889,400.0
309672,St_Thomas_am_Blasenstein,14.7733333333333,48.3188888888889,665.0
310332,St_Ulrich_Pillersee,12.5938888888889,47.5111111111111,870.0
310800,St_Wolfgang,14.6366666666667,47.0972222222222,1275.0
311184,Stadt_Haag,14.5686111111111,48.1091666666667,349.0
311844,Stadtschlaining,16.2738888888889,47.3261111111111,424.0
312504,Stainz,15.2588888888889,46.8961111111111,340.0
313164,Stall,13.0344444444444,46.8891666666667,820.0
313824,Stams,10.9852777777778,47.2744444444444,711.0
314484,Stanz,15.4983333333333,47.4688888888889,648.0
315060,Stein_Enns_,13.9416666666667,47.4402777777778,680.0
315324,Steinabrunn,16.21,48.5133333333333,247.0
315984,Steinberg_am_Rofan,11.7994444444444,47.5094444444445,1020.0
316644,Steinbrunn,16.42,47.8294444444445,210.0
317256,Steyr,14.4252777777778,48.0505555555556,336.0
317736,Strass,15.6244444444444,46.7355555555556,256.0
318348,Strasswalchen,13.2508333333333,47.9772222222222,550.0
319008,Strobl,13.4875,47.7225,540.0
319668,Stuhlfelden,12.5288888888889,47.2913888888889,816.0
320328,Sulzberg,9.90944444444444,47.5197222222222,1000.0
320988,Tannheim_Kienzen,10.5038888888889,47.5013888888889,1110.0
321648,Telfes_im_Stubai,11.3616666666667,47.1716666666667,1070.0
322308,Telfs,11.0877777777778,47.3088888888889,618.0
322908,Telfs_Zimmerbergklamm,11.0480555555556,47.3316666666667,967.0
323184,Texing,15.3322222222222,48.0338888888889,469.0
323724,Thalgau,13.2105555555556,47.8691666666667,730.0
323820,Thiersee_Landl,12.0416666666667,47.5888888888889,700.0
324384,Thomatal,13.7344444444444,47.0775,1090.0
324984,Thuringen,9.76277777777778,47.1952777777778,547.0
325644,Thuringerberg,9.78527777777778,47.2177777777778,967.0
326100,Tragoss,15.0788888888889,47.53,770.0
326760,Tragwein,14.6266666666667,48.3275,455.0
327420,Trahutten,15.1366666666667,46.8244444444445,970.0
327804,Trattenbach_Schlaggraben_,15.8819444444444,47.615,1100.0
328212,Trins,11.4183333333333,47.0844444444445,1235.0
328872,Trofaiach,15.0080555555556,47.4288888888889,660.0
329532,Tropolach,13.2844444444444,46.6111111111111,655.0
329856,Tschagguns,9.91583333333333,47.0675,681.0
330516,Tullnerbach,16.1266666666667,48.1844444444444,281.0
331176,Turnitz,15.475,47.9302777777778,480.0
331596,Turracher_Hohe,13.88,46.9188888888889,1767.0
331932,Tweng,13.6291666666667,47.1780555555556,1200.0
332592,Ulrichskirchen,16.4947222222222,48.3988888888889,183.0
333012,Unken,12.7208333333333,47.6452777777778,587.0
333144,Unterhoflein,16.0322222222222,47.7952777777778,441.0
333552,Unterlaussa,14.5580555555556,47.72,540.0
334212,Unterpurkla,15.9144444444444,46.7197222222222,220.0
334860,Unterretzbach,16.0,48.7694444444445,240.0
335256,Untertal_Tetter,13.7125,47.3561111111111,1040.0
335916,Unzmarkt,14.4422222222222,47.1958333333333,745.0
336576,Veitsch,15.4975,47.5766666666667,665.0
337152,Velden_Weinzierl,14.0030555555556,46.6169444444445,535.0
337668,Vichtenstein,13.6327777777778,48.5327777777778,592.0
338316,Vigaun,13.1397222222222,47.6688888888889,495.0
338448,Vils,10.6383333333333,47.5516666666667,810.0
339108,Vocklabruck,13.6655555555556,48.0077777777778,423.0
339768,Vorau,15.8880555555556,47.4016666666667,690.0
340428,Vorchdorf,13.8825,48.0108333333333,455.0
341088,Vosendorf,16.3458333333333,48.1194444444445,190.0
341328,Waidegg,13.2291666666667,46.6375,635.0
342000,Waidhofen_an_der_Thaya,15.2741666666667,48.805,498.0
342648,Waidring,12.5516666666667,47.59,775.0
343308,Walchsee_Kaiserwinkl,12.3122222222222,47.6491666666667,656.0
343968,Wald,12.2333333333333,47.2438888888889,860.0
344040,Wald_am_Schoberpass,14.6788888888889,47.4552777777778,890.0
344700,Waldneukirchen,14.2572222222222,47.9936111111111,440.0
345360,Waldzell,13.4258333333333,48.1425,500.0
346020,Waxenberg,14.1916666666667,48.4744444444445,700.0
346668,Weerberg,11.7055555555556,47.3063888888889,928.0
347328,Weichselboden,15.1791666666667,47.6727777777778,680.0
347988,Weiler,9.65611111111111,47.3063888888889,500.0
348396,Weissbriach,13.2655555555556,46.6783333333333,800.0
349068,Weissenbach_am_Attersee,13.5391666666667,47.7947222222222,476.0
349728,Weissenbach_bei_Modling,16.2077777777778,48.0938888888889,388.0
349968,Weissenstein_AT_HZB,13.7225,46.6827777777778,510.0
350628,Weisspriach,13.7083333333333,47.1761111111111,1100.0
351288,Weitersfelden_Ritzenedt,14.7227777777778,48.4841666666667,764.0
351936,Wels,14.0627777777778,48.1622222222222,305.0
352596,Wenigzell,15.7986111111111,47.4319444444444,785.0
352872,Wernstein,13.4591666666667,48.5194444444445,355.0
353520,Wetzelsdorf,15.8736111111111,46.9944444444445,303.0
353952,Weyregg,13.5722222222222,47.9044444444445,469.0
354564,Wien_Botanischer_Garten_,16.3852777777778,48.1944444444445,180.0
355164,Wien_Kagran,16.4319444444444,48.2438888888889,158.0
355776,Wien_Mauerbach,16.2163888888889,48.2191666666667,215.0
356220,Wien_Neuessling,16.5472222222222,48.2322222222222,155.0
356640,Wien_Rathausplatz_,16.3597222222222,48.21,185.0
357240,Wien_Rosenhugel_,16.2913888888889,48.1622222222222,244.0
357900,Wien_Spargelfeld_,16.4725,48.2377777777778,159.0
358320,Wies,15.2619444444444,46.7225,390.0
358896,Wieselburg,15.1269444444444,48.1277777777778,263.0
359556,Wietersdorf,14.5338888888889,46.8505555555556,630.0
360216,Wildalpen,14.9819444444444,47.655,610.0
360876,Wildschonau_Muhltal,12.0266666666667,47.4302777777778,790.0
361536,Winden_am_See,16.7577777777778,47.9480555555556,125.0
362136,Windhaag_bei_Freistadt,14.565,48.5869444444445,420.0
362760,Windhaag_bei_Perg,14.6816666666667,48.2852777777778,513.0
363156,Windischgarsten_Schule_,14.3269444444444,47.7208333333333,604.0
363816,Wolfsberg,14.8263888888889,46.8277777777778,440.0
364236,Wolfsegg_am_Hausruck,13.6813888888889,48.1127777777778,585.0
364896,Wulkaprodersdorf,16.5180555555556,47.8005555555556,164.0
365460,Wultendorf,16.4658333333333,48.6616666666667,232.0
365604,Wurmlach,13.0155555555556,46.6633333333333,705.0
366168,Zederhaus,13.5144444444444,47.1494444444444,1200.0
366828,Zehensdorf,15.7186111111111,46.8244444444445,288.0
367368,Zelting,16.0216666666667,46.7061111111111,200.0
368028,Zettersfeld,12.7941666666667,46.8675,1903.0
368460,Zobern,16.1302777777778,47.5144444444444,590.0
369120,Zug,10.1094444444444,47.2005555555556,1500.0
369516,Zurndorf,17.0011111111111,47.9825,144.0
370176,Zurs,10.1633333333333,47.1727777777778,1707.0
370836,Zwettl_Edelhof,15.2244444444444,48.6066666666667,595.0
371400,Aadorf_Tanikon,8.90491514616528,47.4798937945144,539.0
371952,Aarberg,7.28141690436924,47.0365890724695,493.0
372108,Acquarossa_Comprovasco,8.9354725666924,46.4595239128783,575.0
372696,Adelboden_CH_METEOSWISS,7.56042247473181,46.4922601543078,1322.0
373404,Affeltrangen,9.01571354544153,47.5371604542352,541.0
373500,Affoltern_i_E_,7.74060398624651,47.0631263746281,755.0
374220,Aigle,6.9244818478763,46.3266403174161,381.0
374868,Airolo,8.5974401620611,46.5259949578697,1139.0
375948,Allenwinden_TG,8.94584356998055,47.3869456490303,865.0
376044,Alpthal,8.71364523636808,47.0603153383556,1015.0
376524,Altdorf,8.62188326940885,46.8870781335011,438.0
377268,Altmatt,8.69634716844368,47.1310353155239,920.0
377844,Altstatten_SG,9.55652375189605,47.3832269350994,430.0
378564,Alvaneu_Dorf,9.64986728376445,46.6772770640508,1170.0
379200,Andeer,9.43196488894614,46.6101464771194,987.0
379344,Andelfingen,8.68608842233675,47.6016058770205,382.0
379956,Andermatt_CH_METEOSWISS,8.58054423383763,46.6309215046146,1438.0
380664,Appenzell,9.39730457191301,47.3395944025279,750.0
381252,Arbon,9.43638426178906,47.5015456380025,401.0
382188,Arisdorf,7.77457763871061,47.5070033618923,480.0
382296,Arni_Islisberg,8.42068955834348,47.3163254830573,567.0
382356,Arosa_CH_METEOSWISS,9.67899971694287,46.7926167927544,1878.0
383916,Auen_Linthal,8.98803718682625,46.902013610961,815.0
383988,Avers_Am_Bach,9.5468533243097,46.4529806984791,1993.0
384432,Bad_Ragaz,9.50257742310034,47.0166263515506,496.0
385152,Bad_Schwendi,7.88765475171179,47.0173106982877,1084.0
385236,Baden,8.30748156088301,47.4797682565312,385.0
385380,Bale_Mulhouse_ehemalige_Station_,7.52226454815301,47.6042312191678,266.0
385716,Balmberg,7.54063527689115,47.26558936566,1075.0
386100,Balsthal,7.71662041573782,47.32035603814,523.0
386664,Barmelweid,7.96948569010461,47.4214235301006,777.0
387276,Basel_Binningen,7.58350313368039,47.5411346624351,316.0
388884,Baulmes,6.52257902926633,46.7894693309352,642.0
389448,Bauma,8.9055556658498,47.3645699565726,667.0
390072,Beatenberg,7.80003213250943,46.7002623548898,1170.0
390360,Bellelay,7.16911540638228,47.2645065973959,923.0
390504,Bellinzona_CH_METEOSWISS,9.0048744276158,46.1898972915872,224.0
391224,Belp,7.50533509779229,46.9060968446451,510.0
391836,Bergun_Latsch,9.75369506366927,46.6272745880837,1407.0
392376,Bern_Zollikofen,7.4640426089328,46.9907397359376,552.0
393852,Bernina_Curtinatsch,9.98687900113323,46.4410974084748,2090.0
393888,Beromunster,8.19362883159751,47.2073062081368,642.0
394212,Bex,6.99530333338512,46.2441615255785,402.0
394752,Beznau,8.23547865355199,47.5577271097408,327.0
395460,Biasca,8.97839475043251,46.3361266289865,278.0
395568,Biel_Bienne,7.25756790537412,47.1204048286578,433.0
396276,Biere,6.34238747101246,46.5248879250992,683.0
396744,Binn,8.19230710322221,46.3676714909287,1479.0
396816,Bischofszell,9.23469967924201,47.4973841855798,470.0
396852,Bisisthal,8.83072300608763,46.943827133333,856.0
397560,Bivio_CH_METEOSWISS,9.66862089382951,46.4624959177239,1856.0
398268,Blatten_Lotschental,7.82319878606842,46.4204571007837,1538.0
398868,Blumenstein,7.52055261402546,46.744251741211,655.0
399456,Bosco_Gurin_CH_METEOSWISS,8.48870580543385,46.3167777325593,1486.0
400176,Boudevilliers,6.88742030750968,47.0228834152844,750.0
400716,Bourg_St_Pierre_CH_METEOSWISS,7.20854415848433,45.9457776802081,1664.0
400860,Bozberg,8.1318326881241,47.4816996010531,536.0
401328,Braggio,9.12546813663244,46.2963488780605,1312.0
402000,Braunau,9.07338590219928,47.5222825283808,592.0
402504,Braunwald_CH_METEOSWISS,8.9876411834552,46.937476052981,1299.0
402636,Breitmoos,9.07738515944477,47.2278073557177,975.0
402684,Brienz,8.06085358572064,46.7407262107885,567.0
403104,Brig,7.9652699275345,46.3118024131504,665.0
403596,Brissago,8.70900265002773,46.1198570561926,280.0
404220,Bristen,8.69838158740549,46.7675886842979,784.0
404292,Broc,7.10815877094767,46.6096568700923,682.0
404976,Brulisau,9.46006697643418,47.2941277690292,928.0
405552,Brusio_CH_METEOSWISS,10.1172230646083,46.2643582672411,856.0
405648,Buch_SH,8.78389383725855,47.7171648002042,414.0
405756,Buchs_Aarau,8.07952700580808,47.3843757260236,386.0
406464,Buffalora,10.2671884155871,46.6481390511309,1968.0
407184,Bulach,8.5277070080153,47.519614442326,403.0
407448,Burgdorf,7.59872097771426,47.0569524736909,534.0
407988,Camedo,8.6075044600833,46.1552942013668,590.0
408084,Campocologno,10.1352583883067,46.2378446423761,577.0
408096,Cavaglia_CH_METEOSWISS,10.0363595326557,46.3678711209266,1707.0
408792,Cevio,8.60316196081943,46.3204986940722,417.0
408864,Chables,6.8157066128306,46.8259820810421,589.0
409572,Chalet_du_Villars,6.71034371876138,46.6037721894544,870.0
409620,Cham,8.45089791666827,47.1795153618909,423.0
409728,Chaneaz,6.7428439540886,46.7292792799775,758.0
410304,Chasseron,6.53771987381685,46.8504655520059,1605.0
410424,Chateau_d_Oex,7.13965902474604,46.4798111036058,1028.0
411384,Chaumont,6.97881201698005,47.0491572830325,1136.0
412092,Chavornay,6.54800242529348,46.7023913654566,439.0
412704,Cheserex,6.17216471554749,46.3984203746452,532.0
412752,Chiggiogna,8.82225525287768,46.4685988311176,695.0
413064,Chippis,7.53206005349089,46.2820500011612,529.0
413208,Chur,9.53048906640336,46.8703647765019,556.0
414792,Cleuson,7.32430749789827,46.113451716096,2200.0
414936,Col_des_Mosses,7.09824580932767,46.3915181997476,1412.0
415476,Col_du_Grand_St_Bernard,7.17071415457314,45.8690798709141,2472.0
417336,Combe_Garot,6.75669183423178,46.9528783131291,629.0
417444,Corcelles_sur_Chavornay,6.60020746703658,46.7029587605948,560.0
417492,Cossonay,6.49308985312224,46.6095038320771,590.0
418056,Cotterg,7.20917871807793,46.085928685741,840.0
418128,Courtelary,7.09063359708085,47.180797464132,695.0
418680,Courtepin,7.12757172374601,46.8600748646365,565.0
418764,Couvet,6.65868122660306,46.9335318971313,728.0
419472,Davos,9.84354139635798,46.8129657001873,1594.0
420540,Degersheim,9.19418397635741,47.3658946760328,830.0
421260,Delemont,7.34954122006178,47.3517022558723,439.0
421980,Dielsdorf,8.46080004593646,47.4837328903611,428.0
422016,Diessenhofen,8.72712313883622,47.691724116213,404.0
422112,Dietikon,8.40446046818621,47.4135630777767,384.0
422568,Dischma,9.88208029062965,46.7719368202549,1710.0
423144,Disentis,8.85346753184552,46.7065725053282,1197.0
423864,Ebnat_Kappel,9.1084859649293,47.2733871957944,623.0
424524,Echallens,6.62176958736409,46.6460989303433,602.0
425124,Effretikon,8.70250534116599,47.4388167581018,478.0
425736,Eggersriet,9.46789512719066,47.4387563478153,770.0
426000,Egolzwil,8.00473824845331,47.1794254310027,521.0
426036,Ehrendingen,8.33921187364367,47.5076425880575,428.0
426528,Eigenthal,8.21861064776943,46.9833353411131,1114.0
427080,Einsiedeln,8.75653317562086,47.1330419571782,910.0
428436,Elm_CH_METEOSWISS,9.17533990526174,46.923752584878,957.0
430092,Engelberg_CH_METEOSWISS,8.41049128619241,46.8216432495441,1035.0
431160,Engstligenalp,7.56527205848026,46.4492468055146,1964.0
431472,Ennetbaden,8.32117530357257,47.4814635791551,420.0
431772,Entlebuch,8.06873792206368,46.9868201194093,768.0
432420,Eptingen,7.81897608626527,47.3858948465256,565.0
432540,Eriswil,7.85047931912902,47.0834202198927,729.0
432648,Erlenbach_im_Simmental,7.52404293464854,46.6584772672115,732.0
433272,Ermatingen,9.08818419694743,47.6716957049273,400.0
433296,Ernen,8.12976389559833,46.3914864494416,1000.0
433404,Eschlikon,8.97287531948111,47.4521334713687,578.0
433968,Escholzmatt,7.93539833196141,46.9034850629801,840.0
434592,Euthal,8.81823408283309,47.0989869208294,910.0
435168,Evolene_Villa,7.50864590880279,46.1122121163738,1825.0
435612,Fahy,6.94116280909391,47.4238031720316,596.0
436236,Fescoggia,8.87510156521415,46.0403996935985,855.0
436344,Fey,7.26670748698211,46.1879514524699,737.0
436668,Fiesch,8.13523409736653,46.402383115172,1063.0
436812,Fieschertal,8.1410258718467,46.4279140109285,1175.0
437124,Filisur,9.68989648970591,46.6708686657114,1030.0
437448,Finhaut,6.97533855859004,46.0828689320915,1242.0
438060,Fionnay_CH_METEOSWISS,7.30898294049046,46.0313509417802,1500.0
438204,Flawil,9.20287896233133,47.4141451894169,571.0
438312,Flims,9.28328574381592,46.8336610786604,1050.0
438900,Fluhli_LU,8.02032146038884,46.8894392770191,939.0
439524,Fraschels,7.20592530183624,46.9964498915718,454.0
439776,Frasco,8.80533227247628,46.3370876904788,880.0
439824,Frauenfeld,8.89370539230937,47.5731011589862,393.0
440532,Fribourg_Posieux,7.1137229915533,46.7713951923672,650.0
441240,Frick,8.01417494149123,47.5136166489088,345.0
441360,Fruence,6.90259901350719,46.5252115058261,812.0
441864,Frutigen,7.65753557615325,46.5990101804881,756.0
442584,Gadmen_CH_METEOSWISS,8.35126288606079,46.7370381003858,1190.0
443304,Geils,7.51244293641669,46.4564445663157,1710.0
443412,Geneve_Aire,6.09053413522957,46.1957211343524,376.0
443496,Geneve_Cointrin,6.12775212464458,46.2474958924019,410.0
444240,Geneve_Observatoire,6.15243038859318,46.1998176497667,405.0
445476,Gerlafingen,7.56591529377043,47.1717500742485,450.0
445488,Gersau,8.5234233093463,46.9960692298013,521.0
445548,Giswil,8.19021175621199,46.849453976163,471.0
445596,Glarus,9.06694087537898,47.0345878658619,516.0
447144,Goschenen_CH_METEOSWISS,8.59535665351517,46.6926859251037,950.0
448572,Goscheneralp_CH_METEOSWISS,8.50001877150235,46.6475339083293,1745.0
449028,Grachen,7.83682027714095,46.1953189926176,1605.0
449748,Grand_Som_Martel,6.7587784763903,47.0276338939901,1292.0
449808,Grande_Dixence_le_Chargeur,7.40338203346014,46.0834238085658,2166.0
450168,Grenchen,7.41511994815108,47.1790936265396,427.0
450276,Grimentz_CH_METEOSWISS,7.57809279790822,46.1799837505092,1512.0
450372,Grimsel_Hospiz_CH_METEOSWISS,8.33325158816464,46.5716973424424,1980.0
451092,Grindelwald,8.03678995989732,46.6297301985509,1152.0
451800,Grono,9.16373769588501,46.255083793925,323.0
452832,Gross_SZ,8.77997738116055,47.1127363352038,897.0
453156,Grossdietwil_Stampfi,7.88534863769414,47.151256447509,710.0
453444,Grosshochstetten,7.64882757184487,46.904880925789,755.0
453456,Gruningen,8.74374263949538,47.2735063260534,535.0
454068,Grusch,9.63227991441134,46.974174626389,590.0
454116,Gryon,7.06916545012412,46.2769382908212,1146.0
454740,Gstaad,7.26948755095215,46.4382142431786,1100.0
455220,Gsteig_Gstaad,7.27851920817498,46.3764273620244,1196.0
455832,Guglera,7.24285365320114,46.7497329849699,877.0
455940,Gurnigelbad_Gassenscheuer,7.44779827261045,46.758762833549,1200.0
455988,Gurtnellen_CH_METEOSWISS,8.62234667759371,46.7292406138324,739.0
456084,Gutsch_Andermatt,8.61504614538835,46.6524409769659,2283.0
456696,Guttannen,8.29170927050258,46.6564535462677,1055.0
458424,Guttingen,9.27941190339583,47.6017302295117,440.0
458784,Hallau,8.47046250709429,47.6972815081919,419.0
459492,Hausen_am_Albis,8.52243936973367,47.239763621497,590.0
460032,Heiden,9.53514359077945,47.4458606902528,800.0
460548,Heiligenschwendi,7.69383591097782,46.7502039624272,1125.0
460692,Herbetswil,7.58792054477071,47.2967041844241,544.0
461184,Heremence,7.40440676739499,46.1782911533386,1218.0
461508,Herisau,9.26307293311226,47.3938857684275,700.0
461760,Herzogenbuchsee,7.71427019202921,47.1928090035199,482.0
462360,Hessigkofen,7.46960904874612,47.14195285359,580.0
462876,Hinterrhein,9.18382104951571,46.5237218315059,1611.0
463344,Hinwil,8.8114292793411,47.3095041143047,539.0
463908,Hoch_Ybrig,8.79009326302905,47.0117601586779,1458.0
464484,Hondrich,7.68073102133747,46.6731408768154,760.0
465108,Horgen,8.58547377802023,47.2657801914368,445.0
465420,Hornli,8.94162793342864,47.3708619548947,1144.0
465456,Hunzikon,8.97571191760217,47.4901835882175,505.0
465492,Huttwil,7.83735336598838,47.1140045683019,633.0
466140,Ilanz,9.21533714424585,46.775037891457,698.0
466728,Innerferrera_CH_METEOSWISS,9.44402374270285,46.520237213477,1475.0
467352,Innerthal,8.91527288219517,47.1064442495425,903.0
467448,Interlaken,7.87019225403791,46.6722403327652,577.0
467988,Isenthal,8.56043844239371,46.9106011514618,778.0
468144,Jaun,7.27589937127014,46.6115691043892,1029.0
468768,Jona,8.84827876470345,47.2239126616652,410.0
469416,Jussy,6.25792041338327,46.228536718566,466.0
470004,Kaiserstuhl_AG,8.41321739122914,47.5706073757931,361.0
470616,Kandersteg,7.67717113859944,46.4938479727643,1178.0
471300,Kiental,7.72709926960044,46.5825825252792,930.0
471780,Kiesen,7.57303273929669,46.8208163224201,535.0
471876,Kiley_Alp,7.50421844199828,46.5451912077419,1375.0
472020,Kirchberg_SG,9.02523106678461,47.4230719224512,695.0
472560,Kleine_Scheidegg,7.95954951529932,46.5849056626604,2061.0
473160,Klontal,9.00146893613495,47.0366949221493,855.0
473784,Klosters,9.88968738046324,46.8651552255999,1186.0
474288,Koppigen,7.60548050315886,47.1188461472439,485.0
475008,Kreuzlingen,9.1600067165355,47.6413368199952,483.0
475620,Kronberg,9.32758153607034,47.2914982763848,1645.0
476196,Kublis_CH_METEOSWISS,9.77748964853866,46.9122766919826,839.0
476616,Kurzeneialp,7.84073696857989,47.0134366462676,894.0
477216,Kusnacht_ZH,8.5853070858221,47.3103362762239,412.0
477528,Kussnacht_am_Rigi,8.43088106523807,47.0975603380198,502.0
477672,L_Abergement,6.49021261573614,46.7561621602582,647.0
477756,L_Auberson,6.44069099022442,46.8234350808776,1096.0
477900,La_Brevine,6.61028604158852,46.9838280565143,1050.0
478608,La_Chaux_de_Fonds,6.79230153416296,47.0829332329927,1017.0
479676,La_Cure,6.07565374500861,46.4602517361179,1185.0
480396,La_Dole,6.09947117370108,46.4247637469471,1669.0
480768,La_Sagne_Eglise,6.81744063530999,47.0512200609375,1050.0
480840,La_Tourne,6.79240269681604,46.9884738136437,1131.0
480900,La_Valsainte,7.17856640214847,46.6477655884658,1044.0
481620,Lachen_Eggen,9.58665370093131,47.4339382204832,930.0
482184,Lachen_Galgenen,8.85867182517104,47.179199997415,468.0
482256,Landquart_CH_METEOSWISS,9.57641608571786,46.9645223257533,537.0
482880,Langenbruck,7.75957919841598,47.3528856245475,731.0
483300,Langnau_am_Albis,8.52529606071308,47.2860630611674,579.0
483840,Langnau_i_E_,7.80640634976112,46.9396378524332,743.0
484908,Lauenen_bei_Gstaad,7.32038943830252,46.426584843965,1250.0
485028,Laufen,7.52676557363499,47.413953615148,404.0
485112,Laufenburg,8.05442300876037,47.5477132081042,329.0
485724,Laupen,7.24100672379574,46.9171065126951,483.0
486264,Lausanne,6.64327788700498,46.5278097005932,601.0
486972,Lauterbrunnen_CH_METEOSWISS,7.90646370514572,46.5929263137707,815.0
487644,Le_Boinod,6.8584547700714,47.0799500169848,1167.0
487716,Le_Brassus,6.159527868544,46.5481652975329,1073.0
488040,Le_Locle,6.74448556429781,47.0544892729558,920.0
488100,Le_Sentier,6.22122822116499,46.5993148806703,1015.0
488388,Le_Sepey,7.05773530196314,46.3712204846352,1267.0
488748,Lenk,7.44687851479383,46.4430372759612,1070.0
